score_bucket,lower_bps,observations,rank_start,rank_end,upper_bps,midpoint_bps,interval,share_within_score_bucket
1,-5400,0,1,100,-5300,-5350.0,"[-5400, -5300)",0.0
1,-5300,0,1,100,-5200,-5250.0,"[-5300, -5200)",0.0
1,-5200,0,1,100,-5100,-5150.0,"[-5200, -5100)",0.0
1,-5100,0,1,100,-5000,-5050.0,"[-5100, -5000)",0.0
1,-5000,0,1,100,-4900,-4950.0,"[-5000, -4900)",0.0
1,-4900,1,1,100,-4800,-4850.0,"[-4900, -4800)",1.0319917440660475e-06
1,-4800,1,1,100,-4700,-4750.0,"[-4800, -4700)",1.0319917440660475e-06
1,-4700,2,1,100,-4600,-4650.0,"[-4700, -4600)",2.063983488132095e-06
1,-4600,0,1,100,-4500,-4550.0,"[-4600, -4500)",0.0
1,-4500,0,1,100,-4400,-4450.0,"[-4500, -4400)",0.0
1,-4400,2,1,100,-4300,-4350.0,"[-4400, -4300)",2.063983488132095e-06
1,-4300,1,1,100,-4200,-4250.0,"[-4300, -4200)",1.0319917440660475e-06
1,-4200,4,1,100,-4100,-4150.0,"[-4200, -4100)",4.12796697626419e-06
1,-4100,5,1,100,-4000,-4050.0,"[-4100, -4000)",5.159958720330238e-06
1,-4000,4,1,100,-3900,-3950.0,"[-4000, -3900)",4.12796697626419e-06
1,-3900,3,1,100,-3800,-3850.0,"[-3900, -3800)",3.095975232198142e-06
1,-3800,5,1,100,-3700,-3750.0,"[-3800, -3700)",5.159958720330238e-06
1,-3700,8,1,100,-3600,-3650.0,"[-3700, -3600)",8.25593395252838e-06
1,-3600,16,1,100,-3500,-3550.0,"[-3600, -3500)",1.651186790505676e-05
1,-3500,6,1,100,-3400,-3450.0,"[-3500, -3400)",6.191950464396284e-06
1,-3400,13,1,100,-3300,-3350.0,"[-3400, -3300)",1.3415892672858617e-05
1,-3300,8,1,100,-3200,-3250.0,"[-3300, -3200)",8.25593395252838e-06
1,-3200,19,1,100,-3100,-3150.0,"[-3200, -3100)",1.9607843137254903e-05
1,-3100,27,1,100,-3000,-3050.0,"[-3100, -3000)",2.7863777089783283e-05
1,-3000,47,1,100,-2900,-2950.0,"[-3000, -2900)",4.850361197110423e-05
1,-2900,15,1,100,-2800,-2850.0,"[-2900, -2800)",1.5479876160990712e-05
1,-2800,16,1,100,-2700,-2750.0,"[-2800, -2700)",1.651186790505676e-05
1,-2700,16,1,100,-2600,-2650.0,"[-2700, -2600)",1.651186790505676e-05
1,-2600,19,1,100,-2500,-2550.0,"[-2600, -2500)",1.9607843137254903e-05
1,-2500,20,1,100,-2400,-2450.0,"[-2500, -2400)",2.063983488132095e-05
1,-2400,31,1,100,-2300,-2350.0,"[-2400, -2300)",3.199174406604747e-05
1,-2300,33,1,100,-2200,-2250.0,"[-2300, -2200)",3.4055727554179566e-05
1,-2200,65,1,100,-2100,-2150.0,"[-2200, -2100)",6.707946336429309e-05
1,-2100,85,1,100,-2000,-2050.0,"[-2100, -2000)",8.771929824561403e-05
1,-2000,101,1,100,-1900,-1950.0,"[-2000, -1900)",0.00010423116615067079
1,-1900,165,1,100,-1800,-1850.0,"[-1900, -1800)",0.00017027863777089783
1,-1800,202,1,100,-1700,-1750.0,"[-1800, -1700)",0.00020846233230134158
1,-1700,260,1,100,-1600,-1650.0,"[-1700, -1600)",0.00026831785345717235
1,-1600,398,1,100,-1500,-1550.0,"[-1600, -1500)",0.0004107327141382869
1,-1500,532,1,100,-1400,-1450.0,"[-1500, -1400)",0.0005490196078431372
1,-1400,795,1,100,-1300,-1350.0,"[-1400, -1300)",0.0008204334365325077
1,-1300,1258,1,100,-1200,-1250.0,"[-1300, -1200)",0.0012982456140350877
1,-1200,1870,1,100,-1100,-1150.0,"[-1200, -1100)",0.0019298245614035089
1,-1100,2834,1,100,-1000,-1050.0,"[-1100, -1000)",0.0029246646026831785
1,-1000,4382,1,100,-900,-950.0,"[-1000, -900)",0.00452218782249742
1,-900,6974,1,100,-800,-850.0,"[-900, -800)",0.007197110423116615
1,-800,10685,1,100,-700,-750.0,"[-800, -700)",0.011026831785345716
1,-700,16943,1,100,-600,-650.0,"[-700, -600)",0.017485036119711042
1,-600,27816,1,100,-500,-550.0,"[-600, -500)",0.028705882352941175
1,-500,45109,1,100,-400,-450.0,"[-500, -400)",0.046552115583075336
1,-400,70100,1,100,-300,-350.0,"[-400, -300)",0.07234262125902993
1,-300,99625,1,100,-200,-250.0,"[-300, -200)",0.10281217750257998
1,-200,123642,1,100,-100,-150.0,"[-200, -100)",0.12759752321981424
1,-100,125878,1,100,0,-50.0,"[-100, 0)",0.12990505675954592
1,0,106111,1,100,100,50.0,"[0, 100)",0.10950567595459236
1,100,79907,1,100,200,150.0,"[100, 200)",0.08246336429308565
1,200,58466,1,100,300,250.0,"[200, 300)",0.06033642930856553
1,300,42187,1,100,400,350.0,"[300, 400)",0.043536635706914344
1,400,31077,1,100,500,450.0,"[400, 500)",0.03207120743034056
1,500,23116,1,100,600,550.0,"[500, 600)",0.023855521155830752
1,600,17834,1,100,700,650.0,"[600, 700)",0.018404540763673892
1,700,13985,1,100,800,750.0,"[700, 800)",0.014432404540763675
1,800,11035,1,100,900,850.0,"[800, 900)",0.011388028895768834
1,900,8645,1,100,1000,950.0,"[900, 1000)",0.00892156862745098
1,1000,6965,1,100,1100,1050.0,"[1000, 1100)",0.007187822497420021
1,1100,5448,1,100,1200,1150.0,"[1100, 1200)",0.005622291021671826
1,1200,4359,1,100,1300,1250.0,"[1200, 1300)",0.004498452012383901
1,1300,3465,1,100,1400,1350.0,"[1300, 1400)",0.0035758513931888544
1,1400,2945,1,100,1500,1450.0,"[1400, 1500)",0.00303921568627451
1,1500,2419,1,100,1600,1550.0,"[1500, 1600)",0.002496388028895769
1,1600,2067,1,100,1700,1650.0,"[1600, 1700)",0.0021331269349845203
1,1700,1689,1,100,1800,1750.0,"[1700, 1800)",0.0017430340557275542
1,1800,1342,1,100,1900,1850.0,"[1800, 1900)",0.0013849329205366358
1,1900,1107,1,100,2000,1950.0,"[1900, 2000)",0.0011424148606811145
1,2000,944,1,100,2100,2050.0,"[2000, 2100)",0.0009742002063983488
1,2100,685,1,100,2200,2150.0,"[2100, 2200)",0.0007069143446852425
1,2200,599,1,100,2300,2250.0,"[2200, 2300)",0.0006181630546955624
1,2300,450,1,100,2400,2350.0,"[2300, 2400)",0.00046439628482972134
1,2400,404,1,100,2500,2450.0,"[2400, 2500)",0.00041692466460268316
1,2500,290,1,100,2600,2550.0,"[2500, 2600)",0.00029927760577915376
1,2600,242,1,100,2700,2650.0,"[2600, 2700)",0.0002497420020639835
1,2700,162,1,100,2800,2750.0,"[2700, 2800)",0.0001671826625386997
1,2800,152,1,100,2900,2850.0,"[2800, 2900)",0.00015686274509803922
1,2900,131,1,100,3000,2950.0,"[2900, 3000)",0.00013519091847265222
1,3000,96,1,100,3100,3050.0,"[3000, 3100)",9.907120743034055e-05
1,3100,97,1,100,3200,3150.0,"[3100, 3200)",0.00010010319917440661
1,3200,81,1,100,3300,3250.0,"[3200, 3300)",8.359133126934985e-05
1,3300,82,1,100,3400,3350.0,"[3300, 3400)",8.46233230134159e-05
1,3400,63,1,100,3500,3450.0,"[3400, 3500)",6.501547987616098e-05
1,3500,68,1,100,3600,3550.0,"[3500, 3600)",7.017543859649122e-05
1,3600,56,1,100,3700,3650.0,"[3600, 3700)",5.7791537667698656e-05
1,3700,44,1,100,3800,3750.0,"[3700, 3800)",4.540763673890609e-05
1,3800,29,1,100,3900,3850.0,"[3800, 3900)",2.9927760577915376e-05
1,3900,30,1,100,4000,3950.0,"[3900, 4000)",3.0959752321981425e-05
1,4000,18,1,100,4100,4050.0,"[4000, 4100)",1.8575851393188854e-05
1,4100,15,1,100,4200,4150.0,"[4100, 4200)",1.5479876160990712e-05
1,4200,13,1,100,4300,4250.0,"[4200, 4300)",1.3415892672858617e-05
1,4300,13,1,100,4400,4350.0,"[4300, 4400)",1.3415892672858617e-05
1,4400,11,1,100,4500,4450.0,"[4400, 4500)",1.1351909184726522e-05
1,4500,8,1,100,4600,4550.0,"[4500, 4600)",8.25593395252838e-06
1,4600,2,1,100,4700,4650.0,"[4600, 4700)",2.063983488132095e-06
1,4700,1,1,100,4800,4750.0,"[4700, 4800)",1.0319917440660475e-06
1,4800,1,1,100,4900,4850.0,"[4800, 4900)",1.0319917440660475e-06
1,4900,1,1,100,5000,4950.0,"[4900, 5000)",1.0319917440660475e-06
1,5000,2,1,100,5100,5050.0,"[5000, 5100)",2.063983488132095e-06
1,5100,0,1,100,5200,5150.0,"[5100, 5200)",0.0
1,5200,0,1,100,5300,5250.0,"[5200, 5300)",0.0
1,5300,0,1,100,5400,5350.0,"[5300, 5400)",0.0
1,5400,0,1,100,5500,5450.0,"[5400, 5500)",0.0
1,5500,0,1,100,5600,5550.0,"[5500, 5600)",0.0
1,5600,0,1,100,5700,5650.0,"[5600, 5700)",0.0
1,5700,0,1,100,5800,5750.0,"[5700, 5800)",0.0
2,-5400,2,101,200,-5300,-5350.0,"[-5400, -5300)",2.063983488132095e-06
2,-5300,0,101,200,-5200,-5250.0,"[-5300, -5200)",0.0
2,-5200,0,101,200,-5100,-5150.0,"[-5200, -5100)",0.0
2,-5100,0,101,200,-5000,-5050.0,"[-5100, -5000)",0.0
2,-5000,0,101,200,-4900,-4950.0,"[-5000, -4900)",0.0
2,-4900,1,101,200,-4800,-4850.0,"[-4900, -4800)",1.0319917440660475e-06
2,-4800,1,101,200,-4700,-4750.0,"[-4800, -4700)",1.0319917440660475e-06
2,-4700,4,101,200,-4600,-4650.0,"[-4700, -4600)",4.12796697626419e-06
2,-4600,2,101,200,-4500,-4550.0,"[-4600, -4500)",2.063983488132095e-06
2,-4500,2,101,200,-4400,-4450.0,"[-4500, -4400)",2.063983488132095e-06
2,-4400,4,101,200,-4300,-4350.0,"[-4400, -4300)",4.12796697626419e-06
2,-4300,3,101,200,-4200,-4250.0,"[-4300, -4200)",3.095975232198142e-06
2,-4200,5,101,200,-4100,-4150.0,"[-4200, -4100)",5.159958720330238e-06
2,-4100,4,101,200,-4000,-4050.0,"[-4100, -4000)",4.12796697626419e-06
2,-4000,1,101,200,-3900,-3950.0,"[-4000, -3900)",1.0319917440660475e-06
2,-3900,1,101,200,-3800,-3850.0,"[-3900, -3800)",1.0319917440660475e-06
2,-3800,3,101,200,-3700,-3750.0,"[-3800, -3700)",3.095975232198142e-06
2,-3700,11,101,200,-3600,-3650.0,"[-3700, -3600)",1.1351909184726522e-05
2,-3600,14,101,200,-3500,-3550.0,"[-3600, -3500)",1.4447884416924664e-05
2,-3500,17,101,200,-3400,-3450.0,"[-3500, -3400)",1.7543859649122806e-05
2,-3400,11,101,200,-3300,-3350.0,"[-3400, -3300)",1.1351909184726522e-05
2,-3300,11,101,200,-3200,-3250.0,"[-3300, -3200)",1.1351909184726522e-05
2,-3200,30,101,200,-3100,-3150.0,"[-3200, -3100)",3.0959752321981425e-05
2,-3100,41,101,200,-3000,-3050.0,"[-3100, -3000)",4.231166150670795e-05
2,-3000,44,101,200,-2900,-2950.0,"[-3000, -2900)",4.540763673890609e-05
2,-2900,27,101,200,-2800,-2850.0,"[-2900, -2800)",2.7863777089783283e-05
2,-2800,18,101,200,-2700,-2750.0,"[-2800, -2700)",1.8575851393188854e-05
2,-2700,21,101,200,-2600,-2650.0,"[-2700, -2600)",2.1671826625386996e-05
2,-2600,23,101,200,-2500,-2550.0,"[-2600, -2500)",2.3735810113519093e-05
2,-2500,20,101,200,-2400,-2450.0,"[-2500, -2400)",2.063983488132095e-05
2,-2400,15,101,200,-2300,-2350.0,"[-2400, -2300)",1.5479876160990712e-05
2,-2300,8,101,200,-2200,-2250.0,"[-2300, -2200)",8.25593395252838e-06
2,-2200,19,101,200,-2100,-2150.0,"[-2200, -2100)",1.9607843137254903e-05
2,-2100,26,101,200,-2000,-2050.0,"[-2100, -2000)",2.6831785345717234e-05
2,-2000,35,101,200,-1900,-1950.0,"[-2000, -1900)",3.611971104231166e-05
2,-1900,40,101,200,-1800,-1850.0,"[-1900, -1800)",4.12796697626419e-05
2,-1800,65,101,200,-1700,-1750.0,"[-1800, -1700)",6.707946336429309e-05
2,-1700,71,101,200,-1600,-1650.0,"[-1700, -1600)",7.327141382868937e-05
2,-1600,123,101,200,-1500,-1550.0,"[-1600, -1500)",0.00012693498452012383
2,-1500,160,101,200,-1400,-1450.0,"[-1500, -1400)",0.0001651186790505676
2,-1400,256,101,200,-1300,-1350.0,"[-1400, -1300)",0.00026418988648090817
2,-1300,384,101,200,-1200,-1250.0,"[-1300, -1200)",0.0003962848297213622
2,-1200,635,101,200,-1100,-1150.0,"[-1200, -1100)",0.0006553147574819402
2,-1100,1045,101,200,-1000,-1050.0,"[-1100, -1000)",0.0010784313725490195
2,-1000,1726,101,200,-900,-950.0,"[-1000, -900)",0.001781217750257998
2,-900,2914,101,200,-800,-850.0,"[-900, -800)",0.003007223942208462
2,-800,4911,101,200,-700,-750.0,"[-800, -700)",0.005068111455108359
2,-700,8924,101,200,-600,-650.0,"[-700, -600)",0.009209494324045407
2,-600,16690,101,200,-500,-550.0,"[-600, -500)",0.017223942208462333
2,-500,30950,101,200,-400,-450.0,"[-500, -400)",0.03194014447884417
2,-400,57609,101,200,-300,-350.0,"[-400, -300)",0.05945201238390093
2,-300,100276,101,200,-200,-250.0,"[-300, -200)",0.10348400412796697
2,-200,147066,101,200,-100,-150.0,"[-200, -100)",0.15177089783281733
2,-100,164750,101,200,0,-50.0,"[-100, 0)",0.17002063983488133
2,0,135729,101,200,100,50.0,"[0, 100)",0.14007120743034054
2,100,94294,101,200,200,150.0,"[100, 200)",0.09731062951496389
2,200,61244,101,200,300,250.0,"[200, 300)",0.06320330237358102
2,300,39913,101,200,400,350.0,"[300, 400)",0.041189886480908156
2,400,26691,101,200,500,450.0,"[400, 500)",0.027544891640866872
2,500,18095,101,200,600,550.0,"[500, 600)",0.01867389060887513
2,600,13184,101,200,700,650.0,"[600, 700)",0.01360577915376677
2,700,9629,101,200,800,750.0,"[700, 800)",0.00993704850361197
2,800,7471,101,200,900,850.0,"[800, 900)",0.00771001031991744
2,900,5442,101,200,1000,950.0,"[900, 1000)",0.00561609907120743
2,1000,4119,101,200,1100,1050.0,"[1000, 1100)",0.00425077399380805
2,1100,3097,101,200,1200,1150.0,"[1100, 1200)",0.003196078431372549
2,1200,2287,101,200,1300,1250.0,"[1200, 1300)",0.0023601651186790505
2,1300,1703,101,200,1400,1350.0,"[1300, 1400)",0.001757481940144479
2,1400,1289,101,200,1500,1450.0,"[1400, 1500)",0.0013302373581011353
2,1500,1023,101,200,1600,1550.0,"[1500, 1600)",0.0010557275541795666
2,1600,877,101,200,1700,1650.0,"[1600, 1700)",0.0009050567595459237
2,1700,761,101,200,1800,1750.0,"[1700, 1800)",0.0007853457172342621
2,1800,644,101,200,1900,1850.0,"[1800, 1900)",0.0006646026831785346
2,1900,562,101,200,2000,1950.0,"[1900, 2000)",0.0005799793601651186
2,2000,415,101,200,2100,2050.0,"[2000, 2100)",0.0004282765737874097
2,2100,345,101,200,2200,2150.0,"[2100, 2200)",0.00035603715170278637
2,2200,257,101,200,2300,2250.0,"[2200, 2300)",0.0002652218782249742
2,2300,206,101,200,2400,2350.0,"[2300, 2400)",0.00021259029927760579
2,2400,156,101,200,2500,2450.0,"[2400, 2500)",0.0001609907120743034
2,2500,99,101,200,2600,2550.0,"[2500, 2600)",0.0001021671826625387
2,2600,60,101,200,2700,2650.0,"[2600, 2700)",6.191950464396285e-05
2,2700,58,101,200,2800,2750.0,"[2700, 2800)",5.985552115583075e-05
2,2800,72,101,200,2900,2850.0,"[2800, 2900)",7.430340557275542e-05
2,2900,45,101,200,3000,2950.0,"[2900, 3000)",4.6439628482972134e-05
2,3000,26,101,200,3100,3050.0,"[3000, 3100)",2.6831785345717234e-05
2,3100,26,101,200,3200,3150.0,"[3100, 3200)",2.6831785345717234e-05
2,3200,27,101,200,3300,3250.0,"[3200, 3300)",2.7863777089783283e-05
2,3300,25,101,200,3400,3350.0,"[3300, 3400)",2.5799793601651186e-05
2,3400,15,101,200,3500,3450.0,"[3400, 3500)",1.5479876160990712e-05
2,3500,11,101,200,3600,3550.0,"[3500, 3600)",1.1351909184726522e-05
2,3600,15,101,200,3700,3650.0,"[3600, 3700)",1.5479876160990712e-05
2,3700,9,101,200,3800,3750.0,"[3700, 3800)",9.287925696594427e-06
2,3800,13,101,200,3900,3850.0,"[3800, 3900)",1.3415892672858617e-05
2,3900,11,101,200,4000,3950.0,"[3900, 4000)",1.1351909184726522e-05
2,4000,5,101,200,4100,4050.0,"[4000, 4100)",5.159958720330238e-06
2,4100,6,101,200,4200,4150.0,"[4100, 4200)",6.191950464396284e-06
2,4200,8,101,200,4300,4250.0,"[4200, 4300)",8.25593395252838e-06
2,4300,5,101,200,4400,4350.0,"[4300, 4400)",5.159958720330238e-06
2,4400,6,101,200,4500,4450.0,"[4400, 4500)",6.191950464396284e-06
2,4500,2,101,200,4600,4550.0,"[4500, 4600)",2.063983488132095e-06
2,4600,1,101,200,4700,4650.0,"[4600, 4700)",1.0319917440660475e-06
2,4700,1,101,200,4800,4750.0,"[4700, 4800)",1.0319917440660475e-06
2,4800,2,101,200,4900,4850.0,"[4800, 4900)",2.063983488132095e-06
2,4900,0,101,200,5000,4950.0,"[4900, 5000)",0.0
2,5000,0,101,200,5100,5050.0,"[5000, 5100)",0.0
2,5100,0,101,200,5200,5150.0,"[5100, 5200)",0.0
2,5200,0,101,200,5300,5250.0,"[5200, 5300)",0.0
2,5300,0,101,200,5400,5350.0,"[5300, 5400)",0.0
2,5400,0,101,200,5500,5450.0,"[5400, 5500)",0.0
2,5500,0,101,200,5600,5550.0,"[5500, 5600)",0.0
2,5600,0,101,200,5700,5650.0,"[5600, 5700)",0.0
2,5700,0,101,200,5800,5750.0,"[5700, 5800)",0.0
3,-5400,1,201,300,-5300,-5350.0,"[-5400, -5300)",1.0319917440660475e-06
3,-5300,0,201,300,-5200,-5250.0,"[-5300, -5200)",0.0
3,-5200,0,201,300,-5100,-5150.0,"[-5200, -5100)",0.0
3,-5100,3,201,300,-5000,-5050.0,"[-5100, -5000)",3.095975232198142e-06
3,-5000,0,201,300,-4900,-4950.0,"[-5000, -4900)",0.0
3,-4900,0,201,300,-4800,-4850.0,"[-4900, -4800)",0.0
3,-4800,2,201,300,-4700,-4750.0,"[-4800, -4700)",2.063983488132095e-06
3,-4700,1,201,300,-4600,-4650.0,"[-4700, -4600)",1.0319917440660475e-06
3,-4600,2,201,300,-4500,-4550.0,"[-4600, -4500)",2.063983488132095e-06
3,-4500,4,201,300,-4400,-4450.0,"[-4500, -4400)",4.12796697626419e-06
3,-4400,5,201,300,-4300,-4350.0,"[-4400, -4300)",5.159958720330238e-06
3,-4300,4,201,300,-4200,-4250.0,"[-4300, -4200)",4.12796697626419e-06
3,-4200,3,201,300,-4100,-4150.0,"[-4200, -4100)",3.095975232198142e-06
3,-4100,2,201,300,-4000,-4050.0,"[-4100, -4000)",2.063983488132095e-06
3,-4000,4,201,300,-3900,-3950.0,"[-4000, -3900)",4.12796697626419e-06
3,-3900,4,201,300,-3800,-3850.0,"[-3900, -3800)",4.12796697626419e-06
3,-3800,1,201,300,-3700,-3750.0,"[-3800, -3700)",1.0319917440660475e-06
3,-3700,5,201,300,-3600,-3650.0,"[-3700, -3600)",5.159958720330238e-06
3,-3600,12,201,300,-3500,-3550.0,"[-3600, -3500)",1.2383900928792569e-05
3,-3500,16,201,300,-3400,-3450.0,"[-3500, -3400)",1.651186790505676e-05
3,-3400,9,201,300,-3300,-3350.0,"[-3400, -3300)",9.287925696594427e-06
3,-3300,18,201,300,-3200,-3250.0,"[-3300, -3200)",1.8575851393188854e-05
3,-3200,24,201,300,-3100,-3150.0,"[-3200, -3100)",2.4767801857585138e-05
3,-3100,27,201,300,-3000,-3050.0,"[-3100, -3000)",2.7863777089783283e-05
3,-3000,33,201,300,-2900,-2950.0,"[-3000, -2900)",3.4055727554179566e-05
3,-2900,17,201,300,-2800,-2850.0,"[-2900, -2800)",1.7543859649122806e-05
3,-2800,21,201,300,-2700,-2750.0,"[-2800, -2700)",2.1671826625386996e-05
3,-2700,15,201,300,-2600,-2650.0,"[-2700, -2600)",1.5479876160990712e-05
3,-2600,21,201,300,-2500,-2550.0,"[-2600, -2500)",2.1671826625386996e-05
3,-2500,22,201,300,-2400,-2450.0,"[-2500, -2400)",2.2703818369453044e-05
3,-2400,15,201,300,-2300,-2350.0,"[-2400, -2300)",1.5479876160990712e-05
3,-2300,13,201,300,-2200,-2250.0,"[-2300, -2200)",1.3415892672858617e-05
3,-2200,14,201,300,-2100,-2150.0,"[-2200, -2100)",1.4447884416924664e-05
3,-2100,20,201,300,-2000,-2050.0,"[-2100, -2000)",2.063983488132095e-05
3,-2000,26,201,300,-1900,-1950.0,"[-2000, -1900)",2.6831785345717234e-05
3,-1900,20,201,300,-1800,-1850.0,"[-1900, -1800)",2.063983488132095e-05
3,-1800,50,201,300,-1700,-1750.0,"[-1800, -1700)",5.159958720330237e-05
3,-1700,52,201,300,-1600,-1650.0,"[-1700, -1600)",5.366357069143447e-05
3,-1600,83,201,300,-1500,-1550.0,"[-1600, -1500)",8.565531475748194e-05
3,-1500,121,201,300,-1400,-1450.0,"[-1500, -1400)",0.00012487100103199174
